station,patch,n_days,first,last,span_d,cov_station,cov_own_span,max_gap_d,p90_gap_d,med_cc,med_nstack,flag_gappy,flag_bursty,flag_short,flag_lowcc,quality
GNW,46.750_-122.800__c761,5544,2010-12-07,2026-05-28,5652,0.997,0.997,57,1.0,0.914,30,False,False,False,False,GOOD
GNW,46.800_-123.000__c799,68,2011-01-14,2020-04-17,3382,0.012,0.02,1499,43.99999999999997,0.784,8,True,True,False,False,BAD
GNW,46.950_-122.750__c1373,51,2011-01-14,2022-06-11,4167,0.009,0.012,1464,243.50000000000003,0.768,7,True,True,False,False,BAD
GNW,46.950_-123.100__c653,4550,2010-12-09,2026-05-28,5650,0.818,0.818,59,2.0,0.676,26,False,False,False,False,GOOD
GNW,47.000_-122.950__c361,5383,2010-12-07,2026-05-28,5652,0.968,0.968,58,1.0,0.936,30,False,False,False,False,GOOD
GNW,47.000_-123.050__c941,409,2011-01-11,2025-10-01,5378,0.074,0.077,754,16.30000000000001,0.858,7,True,True,False,False,BAD
GNW,47.050_-122.700__c499,5560,2010-12-07,2026-05-28,5652,1.0,1.0,57,1.0,0.996,30,False,False,False,False,GOOD
GNW,47.100_-122.800__c731,5532,2010-12-07,2026-05-28,5652,0.995,0.995,57,1.0,0.95,30,False,False,False,False,GOOD
GNW,47.150_-123.200__c685,3837,2010-12-16,2026-05-28,5643,0.69,0.691,64,3.0,0.93,22,False,False,False,False,GOOD
GNW,47.250_-123.100__c223,5499,2010-12-07,2026-05-28,5652,0.989,0.989,58,1.0,0.986,30,False,False,False,False,GOOD
GNW,47.300_-122.650__c209,5392,2010-12-07,2026-05-28,5652,0.97,0.97,58,1.0,0.923,30,False,False,False,False,GOOD
GNW,47.300_-122.750__c1655,22,2011-01-14,2015-11-03,1755,0.004,0.013,813,244.0,0.744,7,True,True,True,False,BAD
GNW,47.350_-123.000__c281,5539,2010-12-07,2026-05-28,5652,0.996,0.996,57,1.0,0.831,30,False,False,False,False,GOOD
GNW,47.350_-123.000__c745,3519,2010-12-17,2026-05-28,5642,0.633,0.634,69,3.0,0.914,21,False,False,False,False,GOOD
GNW,47.350_-123.100__c1495,5482,2010-12-07,2026-05-28,5652,0.986,0.986,58,1.0,0.958,30,False,False,False,False,GOOD
GNW,47.350_-123.200__c104,5507,2010-12-07,2026-05-28,5652,0.99,0.99,57,1.0,0.972,30,False,False,False,False,GOOD
GNW,47.400_-122.500__c1396,5160,2010-12-07,2026-05-28,5652,0.928,0.928,58,1.0,0.921,29,False,False,False,False,GOOD
GNW,47.450_-122.700__c533,4680,2010-12-08,2026-05-28,5651,0.842,0.842,59,2.0,0.712,26,False,False,False,False,GOOD
GNW,47.450_-122.800__c162,5556,2010-12-07,2026-05-28,5652,0.999,0.999,57,1.0,0.993,30,False,False,False,False,GOOD
GNW,47.450_-122.950__c926,5325,2010-12-07,2026-05-28,5652,0.958,0.958,58,1.0,0.992,29,False,False,False,False,GOOD
GNW,47.450_-123.000__c597,5263,2010-12-07,2026-05-28,5652,0.946,0.946,59,1.0,0.969,29,False,False,False,False,GOOD
GNW,47.500_-122.800__c706,5531,2010-12-07,2026-05-28,5652,0.995,0.995,58,1.0,0.996,30,False,False,False,False,GOOD
GNW,47.500_-122.850__c419,49,2011-01-14,2013-08-13,943,0.009,0.052,396,15.300000000000004,0.794,8,True,True,True,False,BAD
GNW,47.500_-123.050__c892,5551,2010-12-07,2026-05-28,5652,0.998,0.998,57,1.0,0.988,30,False,False,False,False,GOOD
GNW,47.500_-123.150__c956,5539,2010-12-07,2026-05-28,5652,0.996,0.996,58,1.0,0.995,30,False,False,False,False,GOOD
GNW,47.550_-122.900__c61,5525,2010-12-07,2026-05-28,5652,0.994,0.994,57,1.0,0.858,30,False,False,False,False,GOOD
GNW,47.550_-123.200__c1454,5423,2010-12-07,2026-05-28,5652,0.975,0.975,58,1.0,0.902,30,False,False,False,False,GOOD
GNW,47.600_-122.600__c1013,4809,2010-12-08,2026-05-28,5651,0.865,0.865,59,2.0,0.903,27,False,False,False,False,GOOD
GNW,47.600_-123.250__c43,3616,2010-12-16,2026-05-28,5643,0.65,0.651,63,3.0,0.893,21,False,False,False,False,GOOD
GNW,47.650_-122.950__c1578,905,2011-01-11,2025-08-08,5324,0.163,0.173,454,8.0,0.509,10,True,True,False,True,BAD
GNW,47.650_-122.950__c419,5554,2010-12-07,2026-05-28,5652,0.999,0.999,57,1.0,0.994,30,False,False,False,False,GOOD
GNW,47.650_-123.350__c846,5501,2010-12-07,2026-05-28,5652,0.989,0.989,57,1.0,0.983,30,False,False,False,False,GOOD
GNW,47.700_-122.700__c539,5458,2010-12-07,2026-05-28,5652,0.981,0.981,57,1.0,0.863,30,False,False,False,False,GOOD
GNW,47.700_-122.700__c858,3137,2010-12-21,2026-05-28,5638,0.564,0.565,80,3.0,0.779,20,False,False,False,False,GOOD
GNW,47.700_-122.750__c628,5468,2010-12-07,2026-05-28,5652,0.983,0.983,58,1.0,0.991,30,False,False,False,False,GOOD
GNW,47.700_-122.800__c1442,5483,2010-12-07,2026-05-28,5652,0.986,0.986,58,1.0,0.987,30,False,False,False,False,GOOD
GNW,47.700_-122.850__c759,4240,2010-12-09,2026-05-28,5650,0.762,0.763,59,2.0,0.96,24,False,False,False,False,GOOD
GNW,47.700_-122.900__c1012,5550,2010-12-07,2026-05-28,5652,0.998,0.998,57,1.0,0.994,30,False,False,False,False,GOOD
GNW,47.700_-123.050__c1400,5523,2010-12-07,2026-05-28,5652,0.993,0.993,57,1.0,0.99,30,False,False,False,False,GOOD
GNW,47.700_-123.250__c360,5473,2010-12-07,2026-05-28,5652,0.984,0.984,57,1.0,0.986,30,False,False,False,False,GOOD
GNW,47.700_-123.400__c1010,5528,2010-12-07,2026-05-28,5652,0.994,0.994,57,1.0,0.959,30,False,False,False,False,GOOD
GNW,47.750_-122.700__c57,4051,2010-12-09,2026-05-28,5650,0.728,0.729,64,2.0,0.873,24,False,False,False,False,GOOD
GNW,47.750_-123.250__c1017,5556,2010-12-07,2026-05-28,5652,0.999,0.999,57,1.0,0.975,30,False,False,False,False,GOOD
GNW,47.800_-122.750__c587,678,2010-12-22,2026-05-27,5636,0.122,0.122,610,10.0,0.883,9,True,True,False,False,BAD
GNW,47.800_-122.900__c603,5553,2010-12-07,2026-05-28,5652,0.999,0.999,57,1.0,0.994,30,False,False,False,False,GOOD
GNW,47.850_-122.900__c266,4075,2010-12-09,2026-05-28,5650,0.733,0.733,60,2.0,0.869,23,False,False,False,False,GOOD
GNW,47.900_-123.400__c573,5447,2010-12-07,2026-05-28,5652,0.98,0.98,57,1.0,0.959,30,False,False,False,False,GOOD
GNW,47.950_-122.750__c514,5480,2010-12-07,2026-05-28,5652,0.985,0.985,58,1.0,0.988,30,False,False,False,False,GOOD
GNW,47.950_-122.900__c1292,3647,2010-12-15,2026-05-28,5644,0.656,0.657,60,3.0,0.703,21,False,False,False,False,GOOD
GNW,47.950_-122.900__c531,2594,2010-12-19,2026-05-27,5639,0.466,0.467,63,4.0,0.803,16,True,False,False,False,BAD
GNW,47.950_-123.200__c355,87,2011-01-14,2019-09-09,3161,0.016,0.028,1432,41.0,0.745,7,True,True,False,False,BAD
GNW,47.950_-123.400__c1014,5279,2010-12-07,2026-05-28,5652,0.949,0.949,59,1.0,0.945,29,False,False,False,False,GOOD
GNW,48.000_-123.150__c917,115,2011-01-14,2023-04-24,4484,0.021,0.026,790,68.10000000000001,0.703,6,True,True,False,False,BAD
GNW,48.000_-123.350__c780,5218,2010-12-07,2026-05-28,5652,0.938,0.938,58,1.0,0.972,29,False,False,False,False,GOOD
GNW,48.050_-123.600__c333,5548,2010-12-07,2026-05-28,5652,0.998,0.998,57,1.0,0.987,30,False,False,False,False,GOOD
GNW,48.100_-123.300__c210,1504,2010-12-20,2026-05-28,5639,0.27,0.271,117,7.0,0.845,10,True,False,False,False,BAD
GNW,48.150_-123.000__c982,22,2011-01-27,2020-04-17,3369,0.004,0.007,2440,241.0,0.822,7,True,True,False,False,BAD
GNW,48.150_-123.250__c663,5555,2010-12-07,2026-05-28,5652,0.999,0.999,57,1.0,0.996,30,False,False,False,False,GOOD
GNW,48.200_-123.050__c1490,243,2010-12-30,2026-05-21,5622,0.044,0.044,669,37.90000000000006,0.611,7,True,True,False,False,BAD
GNW,48.200_-123.500__c94,4716,2010-12-09,2026-05-28,5650,0.848,0.848,58,2.0,0.921,26,False,False,False,False,GOOD
GNW,48.200_-123.700__c569,19,2011-01-14,2013-08-12,942,0.003,0.02,453,135.9000000000003,0.955,8,True,True,True,False,BAD
GNW,48.250_-123.100__c886,4213,2010-12-09,2026-05-28,5650,0.758,0.758,59,2.0,0.926,24,False,False,False,False,GOOD
GNW,48.250_-123.350__c13,5058,2010-12-08,2026-05-28,5651,0.91,0.91,57,1.0,0.994,28,False,False,False,False,GOOD
GNW,48.250_-123.400__c646,57,2011-01-14,2021-10-16,3929,0.01,0.015,812,285.5,0.633,7,True,True,False,False,BAD
GNW,48.250_-123.600__c1052,4691,2010-12-08,2026-05-28,5651,0.844,0.844,59,2.0,0.604,26,False,False,False,False,GOOD
GNW,48.250_-123.650__c225,15,2012-04-27,2013-08-12,473,0.003,0.032,421,14.100000000000003,0.925,8,True,True,True,False,BAD
GNW,48.250_-123.800__c510,17,2012-04-23,2013-08-12,477,0.003,0.036,418,13.5,0.932,8,True,True,True,False,BAD
GNW,48.300_-122.800__c577,4675,2010-12-08,2026-05-28,5651,0.841,0.841,60,2.0,0.88,26,False,False,False,False,GOOD
GNW,48.300_-122.850__c773,1494,2010-12-19,2026-05-27,5639,0.269,0.269,127,7.0,0.588,11,True,False,False,True,BAD
GNW,48.300_-122.950__c233,1586,2010-12-31,2026-05-27,5627,0.285,0.286,108,7.0,0.819,11,True,False,False,False,BAD
GNW,48.300_-122.950__c523,4702,2010-12-08,2026-05-28,5651,0.846,0.846,59,2.0,0.843,26,False,False,False,False,GOOD
GNW,48.300_-123.100__c783,5527,2010-12-07,2026-05-28,5652,0.994,0.994,57,1.0,0.885,30,False,False,False,False,GOOD
GNW,48.300_-123.400__c165,5111,2010-12-07,2026-05-28,5652,0.919,0.919,59,1.0,0.981,28,False,False,False,False,GOOD
GNW,48.300_-123.800__c899,5211,2010-12-07,2026-05-28,5652,0.937,0.937,59,1.0,0.878,29,False,False,False,False,GOOD
GNW,48.350_-123.000__c557,5554,2010-12-07,2026-05-28,5652,0.999,0.999,57,1.0,0.991,30,False,False,False,False,GOOD
GNW,48.350_-123.300__c93,5263,2010-12-07,2026-05-28,5652,0.946,0.946,59,1.0,0.99,29,False,False,False,False,GOOD
GNW,48.400_-122.750__c336,4930,2010-12-07,2026-05-28,5652,0.887,0.887,59,1.0,0.817,28,False,False,False,False,GOOD
GNW,48.400_-123.150__c1166,19,2012-04-23,2013-08-12,477,0.003,0.04,408,11.500000000000004,0.875,8,True,True,True,False,BAD
GNW,48.400_-123.500__c727,5542,2010-12-07,2026-05-28,5652,0.997,0.997,57,1.0,0.997,30,False,False,False,False,GOOD
GNW,48.450_-123.400__c933,5537,2010-12-07,2026-05-28,5652,0.996,0.996,57,1.0,0.966,30,False,False,False,False,GOOD
GNW,48.450_-123.900__c1255,16,2012-04-23,2013-08-12,477,0.003,0.034,421,13.799999999999999,0.874,8,True,True,True,False,BAD
HDW,46.800_-122.700__c788,7495,1998-05-10,2026-05-29,10247,0.878,0.878,358,1.0,0.95,30,False,False,False,False,GOOD
HDW,46.800_-123.050__c405,5730,1998-05-10,2026-05-27,10245,0.672,0.672,358,2.0,0.865,24,False,False,False,False,GOOD
HDW,46.850_-122.700__c198,7345,1998-05-10,2026-05-29,10247,0.861,0.861,358,1.0,0.938,29,False,False,False,False,GOOD
HDW,46.850_-122.900__c362,7223,1998-05-10,2026-05-29,10247,0.847,0.847,358,1.0,0.944,29,False,False,False,False,GOOD
HDW,46.900_-122.800__c713,2549,1998-05-10,2022-09-01,8881,0.299,0.354,358,6.0,0.401,15,True,True,False,True,BAD
HDW,47.000_-122.700__c45,1862,1998-05-10,2022-09-01,8881,0.218,0.259,425,7.0,0.156,13,True,True,False,True,BAD
HDW,47.000_-123.050__c209,1719,1998-05-10,2022-09-01,8881,0.201,0.239,425,8.0,0.216,13,True,True,False,True,BAD
HDW,47.100_-123.000__c527,2439,1998-05-10,2026-05-26,10244,0.286,0.286,377,7.0,0.913,14,True,True,False,False,BAD
HDW,47.100_-123.100__c371,7814,1998-05-10,2026-05-29,10247,0.916,0.916,373,1.0,0.932,30,False,False,False,False,GOOD
HDW,47.100_-123.150__c765,1156,1998-05-10,2022-07-25,8843,0.135,0.162,865,9.0,0.21,13,True,True,False,True,BAD
HDW,47.150_-122.800__c578,7871,1998-05-10,2026-05-29,10247,0.923,0.923,358,1.0,0.958,30,False,False,False,False,GOOD
HDW,47.350_-123.100__c376,1437,1998-05-10,2022-09-01,8881,0.168,0.2,425,9.0,0.172,12,True,True,False,True,BAD
HDW,47.450_-122.900__c1025,1152,1998-05-10,2022-07-25,8843,0.135,0.161,865,9.0,0.128,14,True,True,False,True,BAD
HDW,47.450_-123.000__c116,3274,1998-05-10,2022-09-02,8882,0.384,0.455,358,4.0,0.357,19,True,True,False,True,BAD
HDW,47.500_-122.700__c4,3623,1998-05-10,2025-09-21,9997,0.425,0.437,393,4.0,0.44,20,True,True,False,True,BAD
HDW,47.500_-122.950__c329,983,1998-05-10,2022-07-25,8843,0.115,0.137,954,10.0,0.149,13,True,True,False,True,BAD
HDW,47.550_-122.800__c705,7731,1998-05-10,2026-05-29,10247,0.906,0.906,358,1.0,0.913,30,False,False,False,False,GOOD
HDW,47.550_-123.250__c302,7892,1998-05-10,2026-05-29,10247,0.925,0.925,373,1.0,0.914,30,False,False,False,False,GOOD
HDW,47.600_-122.700__c1035,2161,1998-05-10,2022-09-01,8881,0.253,0.3,425,7.0,0.533,14,True,True,False,True,BAD
HDW,47.600_-122.850__c1092,5972,1998-05-10,2026-05-29,10247,0.7,0.7,375,1.0,0.988,28,False,False,False,False,GOOD
HDW,47.600_-122.950__c885,1878,1998-05-10,2022-09-01,8881,0.22,0.261,425,7.0,0.191,13,True,True,False,True,BAD
HDW,47.650_-122.650__c728,8025,1998-05-10,2026-05-29,10247,0.941,0.941,358,1.0,0.973,30,False,False,False,False,GOOD
HDW,47.800_-122.700__c671,4533,1998-05-10,2023-10-13,9288,0.531,0.598,358,3.0,0.938,23,False,False,False,False,GOOD
HDW,47.800_-123.100__c1360,7778,1998-05-10,2026-05-29,10247,0.912,0.912,374,1.0,0.95,30,False,False,False,False,GOOD
HDW,47.800_-123.150__c466,7656,1998-05-10,2026-05-29,10247,0.897,0.897,373,1.0,0.964,30,False,False,False,False,GOOD
HDW,47.800_-123.300__c502,7736,1998-05-10,2026-05-29,10247,0.907,0.907,373,1.0,0.959,30,False,False,False,False,GOOD
HDW,47.900_-123.200__c586,7457,1998-05-10,2026-05-29,10247,0.874,0.874,358,1.0,0.972,29,False,False,False,False,GOOD
HDW,47.900_-123.400__c296,4216,1998-05-10,2026-05-26,10244,0.494,0.494,375,3.0,0.982,20,True,True,False,False,BAD
HDW,48.000_-123.000__c94,1065,1998-05-10,2022-06-20,8808,0.125,0.15,436,12.0,0.334,11,True,True,False,True,BAD
HDW,48.000_-123.050__c843,4127,1998-05-10,2022-09-01,8881,0.484,0.574,358,3.0,0.682,21,True,False,False,False,BAD
HDW,48.000_-123.550__c27,1388,1998-05-10,2022-09-01,8881,0.163,0.193,425,9.0,0.208,12,True,True,False,True,BAD
HDW,48.000_-123.600__c302,1984,1998-05-10,2022-09-01,8881,0.233,0.276,425,7.0,0.208,13,True,True,False,True,BAD
HDW,48.100_-123.000__c1187,3069,1998-05-10,2025-10-12,10018,0.36,0.37,378,4.0,0.731,17,True,True,False,False,BAD
HDW,48.100_-123.700__c589,1411,1998-05-10,2022-09-01,8881,0.165,0.196,644,9.0,0.198,13,True,True,False,True,BAD
HDW,48.150_-123.200__c1088,2531,1998-05-10,2022-06-20,8808,0.297,0.355,368,6.0,0.48,15,True,True,False,True,BAD
HDW,48.200_-122.850__c179,5807,1998-05-10,2026-05-22,10240,0.681,0.681,358,2.0,0.894,25,False,False,False,False,GOOD
HDW,48.200_-123.150__c1143,1098,1998-05-10,2022-07-25,8843,0.129,0.153,936,9.0,0.318,14,True,True,False,True,BAD
HDW,48.250_-123.300__c1076,1321,1998-05-10,2022-09-01,8881,0.155,0.184,864,9.0,0.24,13,True,True,False,True,BAD
HDW,48.300_-123.050__c351,973,1998-05-10,2022-09-01,8881,0.114,0.135,578,8.0,0.284,14,True,True,False,True,BAD
HDW,48.400_-123.000__c597,7276,1998-05-10,2026-05-29,10247,0.853,0.853,358,1.0,0.877,28,False,False,False,False,GOOD
HDW,48.400_-123.600__c663,982,1998-05-10,2022-09-01,8881,0.115,0.136,563,8.0,0.254,14,True,True,False,True,BAD
HDW,48.400_-123.750__c1088,1242,1998-05-10,2022-09-01,8881,0.146,0.173,596,8.0,0.25,14,True,True,False,True,BAD
NLLB,48.050_-123.400__c658,4288,2008-05-08,2026-03-06,6512,0.745,0.745,591,2.0,0.716,23,False,False,False,False,GOOD
NLLB,48.100_-123.350__c998,5519,2005-09-16,2026-03-07,7478,0.958,0.958,943,1.0,0.826,29,False,False,False,False,GOOD
NLLB,48.150_-122.850__c753,5419,2008-05-08,2026-03-07,6513,0.941,0.942,587,1.0,0.989,29,False,False,False,False,GOOD
NLLB,48.150_-122.900__c1332,5477,2005-09-16,2026-03-07,7478,0.951,0.951,943,1.0,0.986,29,False,False,False,False,GOOD
NLLB,48.150_-123.100__c1067,4846,2005-10-08,2026-03-07,7456,0.842,0.842,959,2.0,0.979,26,False,False,False,False,GOOD
NLLB,48.150_-123.600__c362,3444,2005-10-08,2026-03-02,7451,0.598,0.599,1549,3.0,0.86,20,False,False,False,False,GOOD
NLLB,48.200_-123.450__c1215,2446,2005-09-18,2026-03-05,7474,0.425,0.425,1556,5.0,0.676,16,True,True,False,False,BAD
NLLB,48.200_-123.500__c1565,1006,2010-02-09,2025-10-18,5731,0.175,0.18,344,10.0,0.692,10,True,True,False,False,BAD
NLLB,48.250_-122.900__c395,3322,2010-01-08,2026-03-06,5902,0.577,0.578,62,3.0,0.892,19,False,False,False,False,GOOD
NLLB,48.250_-122.900__c669,1864,2010-01-10,2026-03-06,5900,0.324,0.325,176,6.0,0.692,14,True,False,False,False,BAD
NLLB,48.250_-123.750__c53,5640,2005-09-16,2026-03-07,7478,0.98,0.98,943,1.0,0.9,30,False,False,False,False,GOOD
NLLB,48.300_-123.300__c438,967,2010-01-10,2026-02-02,5868,0.168,0.169,336,8.0,0.841,14,True,True,False,False,BAD
NLLB,48.300_-123.700__c966,5546,2005-09-16,2026-03-07,7478,0.963,0.963,943,1.0,0.974,29,False,False,False,False,GOOD
NLLB,48.350_-122.900__c1072,1161,2010-01-09,2026-02-14,5881,0.202,0.203,218,8.0,0.716,14,True,True,False,False,BAD
NLLB,48.400_-123.900__c700,3898,2005-09-16,2026-03-07,7478,0.677,0.677,1553,3.0,0.867,21,False,False,False,False,GOOD
NLLB,48.450_-123.800__c105,382,2010-04-29,2024-02-28,5054,0.066,0.078,587,12.0,0.693,10,True,True,False,False,BAD
NLLB,48.450_-123.900__c1052,2377,2005-09-18,2026-02-12,7453,0.413,0.415,959,5.0,0.801,16,True,True,False,False,BAD
NLLB,48.550_-123.400__c136,5182,2005-09-18,2026-03-07,7476,0.9,0.9,943,1.0,0.979,27,False,False,False,False,GOOD
NLLB,48.550_-123.700__c1201,1280,2005-10-05,2025-10-19,7320,0.222,0.228,1580,8.0,0.509,11,True,True,False,True,BAD
NLLB,48.600_-123.300__c1229,5334,2005-09-16,2026-03-07,7478,0.926,0.926,943,1.0,0.974,28,False,False,False,False,GOOD
NLLB,48.600_-123.400__c1198,4091,2010-01-03,2026-03-06,5907,0.71,0.711,72,2.0,0.849,23,False,False,False,False,GOOD
NLLB,48.600_-123.850__c1372,3629,2005-09-18,2026-02-09,7450,0.63,0.633,1563,3.0,0.921,22,False,False,False,False,GOOD
NLLB,48.600_-123.950__c626,1827,2010-01-30,2025-10-22,5745,0.317,0.327,172,6.0,0.832,13,True,False,False,False,BAD
NLLB,48.600_-124.150__c886,694,2005-09-18,2025-10-15,7333,0.121,0.124,1633,12.0,0.537,11,True,True,False,True,BAD
NLLB,48.600_-124.300__c39,929,2005-10-08,2025-10-18,7316,0.161,0.165,1649,9.0,0.651,10,True,True,False,False,BAD
NLLB,48.650_-123.850__c1464,2601,2005-09-18,2026-03-06,7475,0.452,0.452,959,4.0,0.822,17,True,True,False,False,BAD
NLLB,48.650_-123.900__c267,2862,2005-09-18,2026-03-05,7474,0.497,0.497,943,4.0,0.708,19,True,True,False,False,BAD
NLLB,48.650_-123.900__c500,3927,2005-09-18,2026-03-05,7474,0.682,0.682,943,3.0,0.917,23,False,False,False,False,GOOD
NLLB,48.650_-123.950__c1205,2822,2005-09-18,2025-11-12,7361,0.49,0.5,1553,4.0,0.716,18,True,False,False,False,BAD
NLLB,48.650_-124.000__c701,1819,2005-10-05,2025-11-12,7344,0.316,0.322,1571,6.0,0.671,15,True,True,False,False,BAD
NLLB,48.650_-124.150__c1283,2766,2005-09-16,2026-02-12,7455,0.48,0.482,1574,4.0,0.837,19,True,True,False,False,BAD
NLLB,48.650_-124.250__c1235,1548,2010-01-27,2026-03-05,5882,0.269,0.27,370,7.0,0.491,13,True,True,False,True,BAD
NLLB,48.700_-123.750__c1158,532,2010-08-21,2025-10-31,5551,0.092,0.099,470,13.0,0.733,9,True,True,False,False,BAD
NLLB,48.700_-123.800__c537,1921,2005-09-18,2025-11-12,7361,0.334,0.34,1605,5.0,0.618,17,True,True,False,False,BAD
NLLB,48.700_-124.100__c975,4841,2005-09-18,2026-03-06,7475,0.841,0.841,943,2.0,0.92,27,False,False,False,False,GOOD
NLLB,48.700_-124.150__c506,1025,2005-10-05,2025-10-18,7319,0.178,0.183,1601,8.0,0.845,11,True,True,False,False,BAD
NLLB,48.750_-124.100__c196,5132,2005-09-16,2026-03-07,7478,0.891,0.891,943,1.0,0.856,27,False,False,False,False,GOOD
NLLB,48.800_-123.450__c79,5526,2005-09-16,2026-03-07,7478,0.96,0.96,943,1.0,0.975,29,False,False,False,False,GOOD
NLLB,48.800_-123.550__c1648,5645,2005-09-16,2026-03-07,7478,0.98,0.98,943,1.0,0.946,30,False,False,False,False,GOOD
NLLB,48.800_-123.950__c315,1471,2005-10-08,2025-11-12,7341,0.255,0.261,1644,7.0,0.676,13,True,True,False,False,BAD
NLLB,48.800_-124.450__c876,1888,2010-01-12,2026-03-06,5898,0.328,0.329,159,6.0,0.79,15,True,False,False,False,BAD
NLLB,48.850_-124.050__c1297,2645,2005-09-18,2026-03-05,7474,0.459,0.46,943,4.0,0.804,18,True,True,False,False,BAD
NLLB,48.850_-124.800__c1112,4387,2005-10-08,2026-03-06,7455,0.762,0.762,943,2.0,0.916,23,False,False,False,False,GOOD
NLLB,48.850_-124.950__c138,1680,2005-09-18,2026-02-12,7453,0.292,0.293,1581,6.0,0.707,14,True,True,False,False,BAD
NLLB,48.900_-123.500__c986,4552,2005-09-16,2026-03-06,7477,0.791,0.791,943,2.0,0.893,25,False,False,False,False,GOOD
NLLB,48.950_-123.400__c68,1981,2010-01-16,2026-03-03,5891,0.344,0.345,113,6.0,0.81,14,True,False,False,False,BAD
NLLB,48.950_-123.800__c176,4998,2005-09-16,2026-03-07,7478,0.868,0.868,943,2.0,0.804,27,False,False,False,False,GOOD
NLLB,48.950_-124.050__c1114,3984,2005-09-16,2026-03-03,7474,0.692,0.692,1565,3.0,0.86,23,False,False,False,False,GOOD
NLLB,48.950_-124.150__c980,4815,2005-09-16,2026-03-07,7478,0.836,0.836,943,2.0,0.811,26,False,False,False,False,GOOD
NLLB,48.950_-124.500__c938,4328,2005-09-16,2026-03-06,7477,0.752,0.752,943,2.0,0.871,24,False,False,False,False,GOOD
NLLB,49.000_-123.600__c191,5143,2005-09-18,2026-03-07,7476,0.893,0.893,943,1.0,0.959,27,False,False,False,False,GOOD
NLLB,49.000_-123.600__c266,5389,2005-09-16,2026-03-07,7478,0.936,0.936,943,1.0,0.982,28,False,False,False,False,GOOD
NLLB,49.000_-123.900__c303,1319,2010-04-08,2026-03-02,5808,0.229,0.233,239,7.0,0.925,15,True,True,False,False,BAD
NLLB,49.000_-124.400__c918,187,2010-12-01,2021-02-08,3723,0.032,0.052,1064,8.0,0.723,16,True,True,True,False,BAD
NLLB,49.000_-124.750__c1371,4961,2005-09-16,2026-03-07,7478,0.862,0.862,1549,2.0,0.943,26,False,False,False,False,GOOD
NLLB,49.050_-124.450__c1402,4483,2008-05-24,2026-03-07,6497,0.779,0.779,589,2.0,0.974,24,False,False,False,False,GOOD
NLLB,49.100_-124.100__c1393,239,2010-12-01,2025-10-18,5436,0.042,0.045,1306,25.500000000000057,0.687,9,True,True,False,False,BAD
NLLB,49.100_-124.350__c57,4180,2005-09-16,2026-03-04,7475,0.726,0.726,1549,3.0,0.971,23,False,False,False,False,GOOD
NLLB,49.100_-124.400__c1151,3894,2005-10-08,2026-03-07,7456,0.676,0.677,961,3.0,0.937,21,False,False,False,False,GOOD
NLLB,49.100_-124.550__c80,2621,2010-01-09,2026-03-06,5901,0.455,0.456,62,5.0,0.816,15,True,False,False,False,BAD
NLLB,49.100_-125.300__c287,5679,2005-09-16,2026-03-07,7478,0.986,0.986,943,1.0,0.972,30,False,False,False,False,GOOD
NLLB,49.150_-124.600__c1156,897,2010-01-12,2026-03-06,5898,0.156,0.156,325,8.0,0.676,14,True,True,False,False,BAD
NLLB,49.150_-124.700__c761,4372,2010-01-08,2026-03-07,5903,0.759,0.761,61,2.0,0.827,24,False,False,False,False,GOOD
NLLB,49.150_-124.950__c511,5193,2005-09-18,2026-03-07,7476,0.902,0.902,943,1.0,0.911,28,False,False,False,False,GOOD
NLLB,49.150_-125.200__c998,5290,2005-09-16,2026-03-07,7478,0.919,0.919,943,1.0,0.977,28,False,False,False,False,GOOD
